연월,지역,차종,연료,count
2021-01,전북,특수,태양열,0.0
2021-01,전북,특수,하이브리드,0.0
2021-01,전북,특수,휘발유,2.0
2021-01,전북,화물,CNG,65.0
2021-01,전북,화물,LNG,0.0
2021-01,전북,화물,LPG,4159.0
2021-01,전북,화물,경유,178059.0
2021-01,전북,화물,기타연료,3922.0
2021-01,전북,화물,등유,0.0
2021-01,전북,화물,수소,0.0
2021-01,전북,화물,알코올,0.0
2021-01,전북,화물,전기,504.0
2021-01,전북,화물,태양열,0.0
2021-01,전북,화물,하이브리드,0.0
2021-01,전북,화물,휘발유,910.0
2021-01,제주,승용,CNG,8.0
2021-01,제주,승용,LNG,0.0
2021-01,제주,승용,LPG,55354.0
2021-01,제주,승용,경유,157462.0
2021-01,제주,승용,기타연료,0.0
2021-01,제주,승용,등유,0.0
2021-01,제주,승용,수소,0.0
2021-01,제주,승용,알코올,0.0
2021-01,제주,승용,전기,18915.0
2021-01,제주,승용,태양열,0.0
2021-01,제주,승용,하이브리드,18310.0
2021-01,제주,승용,휘발유,266013.0
2021-01,제주,승합,CNG,0.0
2021-01,제주,승합,LNG,0.0
2021-01,제주,승합,LPG,1670.0
2021-01,제주,승합,경유,16726.0
2021-01,제주,승합,기타연료,131.0
2021-01,제주,승합,등유,0.0
2021-01,제주,승합,수소,0.0
2021-01,제주,승합,알코올,0.0
2021-01,제주,승합,전기,143.0
2021-01,제주,승합,태양열,0.0
2021-01,제주,승합,하이브리드,0.0
2021-01,제주,승합,휘발유,79.0
2021-01,제주,특수,CNG,0.0
2021-01,제주,특수,LNG,0.0
2021-01,제주,특수,LPG,2.0
2021-01,제주,특수,경유,1371.0
2021-01,제주,특수,기타연료,45.0
2021-01,제주,특수,등유,0.0
2021-01,제주,특수,수소,0.0
2021-01,제주,특수,알코올,0.0
2021-01,제주,특수,전기,1.0
2021-01,제주,특수,태양열,0.0
2021-01,제주,특수,하이브리드,0.0
2021-01,제주,특수,휘발유,0.0
2021-01,제주,화물,CNG,0.0
2021-01,제주,화물,LNG,0.0
2021-01,제주,화물,LPG,3360.0
2021-01,제주,화물,경유,75234.0
2021-01,제주,화물,기타연료,571.0
2021-01,제주,화물,등유,0.0
2021-01,제주,화물,수소,0.0
2021-01,제주,화물,알코올,0.0
2021-01,제주,화물,전기,2147.0
2021-01,제주,화물,태양열,0.0
2021-01,제주,화물,하이브리드,1.0
2021-01,제주,화물,휘발유,397.0
2021-01,충남,승용,CNG,147.0
2021-01,충남,승용,LNG,0.0
2021-01,충남,승용,LPG,80366.0
2021-01,충남,승용,경유,270589.0
2021-01,충남,승용,기타연료,1.0
2021-01,충남,승용,등유,0.0
2021-01,충남,승용,수소,460.0
2021-01,충남,승용,알코올,0.0
2021-01,충남,승용,전기,4719.0
2021-01,충남,승용,태양열,0.0
2021-01,충남,승용,하이브리드,24126.0
2021-01,충남,승용,휘발유,501302.0
2021-01,충남,승합,CNG,407.0
2021-01,충남,승합,LNG,0.0
2021-01,충남,승합,LPG,2243.0
2021-01,충남,승합,경유,37243.0
2021-01,충남,승합,기타연료,1140.0
2021-01,충남,승합,등유,0.0
2021-01,충남,승합,수소,9.0
2021-01,충남,승합,알코올,0.0
2021-01,충남,승합,전기,34.0
2021-01,충남,승합,태양열,0.0
2021-01,충남,승합,하이브리드,0.0
2021-01,충남,승합,휘발유,191.0
2021-01,충남,특수,CNG,0.0
2021-01,충남,특수,LNG,1.0
2021-01,충남,특수,LPG,20.0
2021-01,충남,특수,경유,5206.0
2021-01,충남,특수,기타연료,316.0
2021-01,충남,특수,등유,0.0
2021-01,충남,특수,수소,0.0
2021-01,충남,특수,알코올,0.0
2021-01,충남,특수,전기,2.0
2021-01,충남,특수,태양열,0.0
2021-01,충남,특수,하이브리드,0.0
2021-01,충남,특수,휘발유,4.0
2021-01,충남,화물,CNG,15.0
2021-01,충남,화물,LNG,0.0
2021-01,충남,화물,LPG,4608.0
2021-01,충남,화물,경유,211138.0
2021-01,충남,화물,기타연료,6852.0
2021-01,충남,화물,등유,0.0
2021-01,충남,화물,수소,0.0
2021-01,충남,화물,알코올,0.0
2021-01,충남,화물,전기,807.0
2021-01,충남,화물,태양열,0.0
2021-01,충남,화물,하이브리드,0.0
2021-01,충남,화물,휘발유,1120.0
2021-01,충북,승용,CNG,215.0
2021-01,충북,승용,LNG,0.0
2021-01,충북,승용,LPG,64607.0
2021-01,충북,승용,경유,203243.0
2021-01,충북,승용,기타연료,2.0
2021-01,충북,승용,등유,0.0
2021-01,충북,승용,수소,333.0
2021-01,충북,승용,알코올,0.0
2021-01,충북,승용,전기,3309.0
2021-01,충북,승용,태양열,0.0
2021-01,충북,승용,하이브리드,19175.0
2021-01,충북,승용,휘발유,383996.0
2021-01,충북,승합,CNG,455.0
2021-01,충북,승합,LNG,0.0
2021-01,충북,승합,LPG,1853.0
2021-01,충북,승합,경유,26101.0
2021-01,충북,승합,기타연료,756.0
2021-01,충북,승합,등유,0.0
2021-01,충북,승합,수소,0.0
2021-01,충북,승합,알코올,0.0
2021-01,충북,승합,전기,31.0
2021-01,충북,승합,태양열,0.0
2021-01,충북,승합,하이브리드,3.0
2021-01,충북,승합,휘발유,151.0
2021-01,충북,특수,CNG,0.0
2021-01,충북,특수,LNG,0.0
2021-01,충북,특수,LPG,11.0
2021-01,충북,특수,경유,4387.0
2021-01,충북,특수,기타연료,239.0
2021-01,충북,특수,등유,0.0
2021-01,충북,특수,수소,0.0
2021-01,충북,특수,알코올,0.0
2021-01,충북,특수,전기,0.0
2021-01,충북,특수,태양열,0.0
2021-01,충북,특수,하이브리드,0.0
2021-01,충북,특수,휘발유,0.0
2021-01,충북,화물,CNG,59.0
2021-01,충북,화물,LNG,0.0
2021-01,충북,화물,LPG,3397.0
2021-01,충북,화물,경유,149076.0
2021-01,충북,화물,기타연료,5027.0
2021-01,충북,화물,등유,0.0
2021-01,충북,화물,수소,0.0
2021-01,충북,화물,알코올,0.0
2021-01,충북,화물,전기,557.0
2021-01,충북,화물,태양열,0.0
2021-01,충북,화물,하이브리드,2.0
2021-01,충북,화물,휘발유,762.0
2021-02,강원,승용,CNG,300.0
2021-02,강원,승용,LNG,0.0
2021-02,강원,승용,LPG,53597.0
2021-02,강원,승용,경유,195617.0
2021-02,강원,승용,기타연료,3.0
2021-02,강원,승용,등유,0.0
2021-02,강원,승용,수소,864.0
2021-02,강원,승용,알코올,0.0
2021-02,강원,승용,전기,3313.0
2021-02,강원,승용,태양열,0.0
2021-02,강원,승용,하이브리드,18594.0
2021-02,강원,승용,휘발유,348419.0
2021-02,강원,승합,CNG,339.0
2021-02,강원,승합,LNG,0.0
2021-02,강원,승합,LPG,1860.0
2021-02,강원,승합,경유,25625.0
2021-02,강원,승합,기타연료,692.0
2021-02,강원,승합,등유,0.0
2021-02,강원,승합,수소,0.0
2021-02,강원,승합,알코올,0.0
2021-02,강원,승합,전기,41.0
2021-02,강원,승합,태양열,0.0
2021-02,강원,승합,하이브리드,0.0
2021-02,강원,승합,휘발유,129.0
2021-02,강원,특수,CNG,0.0
2021-02,강원,특수,LNG,0.0
2021-02,강원,특수,LPG,12.0
2021-02,강원,특수,경유,3550.0
2021-02,강원,특수,기타연료,178.0
2021-02,강원,특수,등유,0.0
2021-02,강원,특수,수소,0.0
2021-02,강원,특수,알코올,0.0
2021-02,강원,특수,전기,2.0
2021-02,강원,특수,태양열,0.0
2021-02,강원,특수,하이브리드,0.0
2021-02,강원,특수,휘발유,1.0
2021-02,강원,화물,CNG,34.0
2021-02,강원,화물,LNG,0.0
2021-02,강원,화물,LPG,4169.0
2021-02,강원,화물,경유,151772.0
2021-02,강원,화물,기타연료,2833.0
2021-02,강원,화물,등유,0.0
2021-02,강원,화물,수소,0.0
2021-02,강원,화물,알코올,0.0
2021-02,강원,화물,전기,730.0
2021-02,강원,화물,태양열,0.0
2021-02,강원,화물,하이브리드,0.0
2021-02,강원,화물,휘발유,995.0
2021-02,경기,승용,CNG,1210.0
2021-02,경기,승용,LNG,1.0
2021-02,경기,승용,LPG,360841.0
2021-02,경기,승용,경유,1497612.0
2021-02,경기,승용,기타연료,170.0
2021-02,경기,승용,등유,2.0
2021-02,경기,승용,수소,1731.0
2021-02,경기,승용,알코올,0.0
2021-02,경기,승용,전기,18228.0
2021-02,경기,승용,태양열,1.0
2021-02,경기,승용,하이브리드,195237.0
2021-02,경기,승용,휘발유,2928451.0
2021-02,경기,승합,CNG,7759.0
2021-02,경기,승합,LNG,0.0
2021-02,경기,승합,LPG,16518.0
2021-02,경기,승합,경유,172801.0
2021-02,경기,승합,기타연료,4786.0
2021-02,경기,승합,등유,0.0
2021-02,경기,승합,수소,0.0
2021-02,경기,승합,알코올,0.0
2021-02,경기,승합,전기,610.0
2021-02,경기,승합,태양열,0.0
2021-02,경기,승합,하이브리드,79.0
2021-02,경기,승합,휘발유,1337.0
2021-02,경기,특수,CNG,0.0
2021-02,경기,특수,LNG,0.0
2021-02,경기,특수,LPG,74.0
2021-02,경기,특수,경유,20613.0
2021-02,경기,특수,기타연료,1398.0
2021-02,경기,특수,등유,0.0
2021-02,경기,특수,수소,0.0
2021-02,경기,특수,알코올,0.0
2021-02,경기,특수,전기,29.0
2021-02,경기,특수,태양열,0.0
2021-02,경기,특수,하이브리드,0.0
2021-02,경기,특수,휘발유,30.0
2021-02,경기,화물,CNG,121.0
2021-02,경기,화물,LNG,0.0
2021-02,경기,화물,LPG,31906.0
2021-02,경기,화물,경유,756251.0
2021-02,경기,화물,기타연료,19544.0
2021-02,경기,화물,등유,0.0
2021-02,경기,화물,수소,0.0
2021-02,경기,화물,알코올,0.0
2021-02,경기,화물,전기,2233.0
2021-02,경기,화물,태양열,0.0
2021-02,경기,화물,하이브리드,10.0
2021-02,경기,화물,휘발유,5176.0
2021-02,경남,승용,CNG,352.0
2021-02,경남,승용,LNG,0.0
2021-02,경남,승용,LPG,126407.0
2021-02,경남,승용,경유,420500.0
2021-02,경남,승용,기타연료,4.0
2021-02,경남,승용,등유,0.0
2021-02,경남,승용,수소,974.0
2021-02,경남,승용,알코올,0.0
2021-02,경남,승용,전기,5276.0
2021-02,경남,승용,태양열,0.0
2021-02,경남,승용,하이브리드,39697.0
2021-02,경남,승용,휘발유,850162.0
2021-02,경남,승합,CNG,1076.0
2021-02,경남,승합,LNG,0.0
2021-02,경남,승합,LPG,4781.0
2021-02,경남,승합,경유,46217.0
2021-02,경남,승합,기타연료,980.0
2021-02,경남,승합,등유,0.0
2021-02,경남,승합,수소,28.0
2021-02,경남,승합,알코올,0.0
2021-02,경남,승합,전기,167.0
2021-02,경남,승합,태양열,0.0
2021-02,경남,승합,하이브리드,1.0
2021-02,경남,승합,휘발유,257.0
2021-02,경남,특수,CNG,1.0
2021-02,경남,특수,LNG,0.0
2021-02,경남,특수,LPG,16.0
2021-02,경남,특수,경유,8581.0
2021-02,경남,특수,기타연료,289.0
2021-02,경남,특수,등유,0.0
2021-02,경남,특수,수소,0.0
2021-02,경남,특수,알코올,0.0
2021-02,경남,특수,전기,3.0
2021-02,경남,특수,태양열,0.0
2021-02,경남,특수,하이브리드,0.0
2021-02,경남,특수,휘발유,3.0
2021-02,경남,화물,CNG,139.0
2021-02,경남,화물,LNG,0.0
2021-02,경남,화물,LPG,7887.0
2021-02,경남,화물,경유,276214.0
2021-02,경남,화물,기타연료,7149.0
2021-02,경남,화물,등유,1.0
2021-02,경남,화물,수소,0.0
2021-02,경남,화물,알코올,0.0
2021-02,경남,화물,전기,1106.0
2021-02,경남,화물,태양열,0.0
2021-02,경남,화물,하이브리드,1.0
2021-02,경남,화물,휘발유,1232.0
2021-02,경북,승용,CNG,264.0
2021-02,경북,승용,LNG,0.0
2021-02,경북,승용,LPG,116469.0
2021-02,경북,승용,경유,321728.0
2021-02,경북,승용,기타연료,22.0
2021-02,경북,승용,등유,0.0
2021-02,경북,승용,수소,19.0
2021-02,경북,승용,알코올,0.0
2021-02,경북,승용,전기,5472.0
2021-02,경북,승용,태양열,0.0
2021-02,경북,승용,하이브리드,28395.0
2021-02,경북,승용,휘발유,632702.0
2021-02,경북,승합,CNG,792.0
2021-02,경북,승합,LNG,1.0
2021-02,경북,승합,LPG,3633.0
2021-02,경북,승합,경유,41956.0
2021-02,경북,승합,기타연료,1207.0
2021-02,경북,승합,등유,0.0
2021-02,경북,승합,수소,0.0
2021-02,경북,승합,알코올,0.0
2021-02,경북,승합,전기,72.0
2021-02,경북,승합,태양열,0.0
2021-02,경북,승합,하이브리드,31.0
2021-02,경북,승합,휘발유,262.0
2021-02,경북,특수,CNG,0.0
2021-02,경북,특수,LNG,0.0
2021-02,경북,특수,LPG,24.0
2021-02,경북,특수,경유,8011.0
2021-02,경북,특수,기타연료,326.0
2021-02,경북,특수,등유,0.0
2021-02,경북,특수,수소,0.0
2021-02,경북,특수,알코올,0.0
2021-02,경북,특수,전기,6.0
2021-02,경북,특수,태양열,0.0
2021-02,경북,특수,하이브리드,0.0
2021-02,경북,특수,휘발유,3.0
2021-02,경북,화물,CNG,61.0
2021-02,경북,화물,LNG,0.0
2021-02,경북,화물,LPG,6632.0
2021-02,경북,화물,경유,303092.0
2021-02,경북,화물,기타연료,8354.0
2021-02,경북,화물,등유,0.0
2021-02,경북,화물,수소,0.0
2021-02,경북,화물,알코올,0.0
2021-02,경북,화물,전기,1599.0
2021-02,경북,화물,태양열,0.0
2021-02,경북,화물,하이브리드,0.0
2021-02,경북,화물,휘발유,1375.0
2021-02,광주,승용,CNG,247.0
2021-02,광주,승용,LNG,0.0
2021-02,광주,승용,LPG,83077.0
2021-02,광주,승용,경유,168299.0
2021-02,광주,승용,기타연료,13.0
2021-02,광주,승용,등유,0.0
2021-02,광주,승용,수소,715.0
2021-02,광주,승용,알코올,0.0
2021-02,광주,승용,전기,2895.0
2021-02,광주,승용,태양열,0.0
2021-02,광주,승용,하이브리드,18279.0
2021-02,광주,승용,휘발유,304537.0
2021-02,광주,승합,CNG,1035.0
2021-02,광주,승합,LNG,0.0
2021-02,광주,승합,LPG,1863.0
2021-02,광주,승합,경유,16277.0
2021-02,광주,승합,기타연료,500.0
2021-02,광주,승합,등유,0.0
2021-02,광주,승합,수소,6.0
2021-02,광주,승합,알코올,0.0
2021-02,광주,승합,전기,38.0
2021-02,광주,승합,태양열,0.0
2021-02,광주,승합,하이브리드,26.0
2021-02,광주,승합,휘발유,99.0
2021-02,광주,특수,CNG,0.0
2021-02,광주,특수,LNG,0.0
2021-02,광주,특수,LPG,8.0
2021-02,광주,특수,경유,2929.0
2021-02,광주,특수,기타연료,106.0
2021-02,광주,특수,등유,0.0
2021-02,광주,특수,수소,0.0
2021-02,광주,특수,알코올,0.0
2021-02,광주,특수,전기,0.0
2021-02,광주,특수,태양열,0.0
2021-02,광주,특수,하이브리드,0.0
2021-02,광주,특수,휘발유,0.0
2021-02,광주,화물,CNG,19.0
2021-02,광주,화물,LNG,0.0
2021-02,광주,화물,LPG,3191.0
2021-02,광주,화물,경유,85773.0
2021-02,광주,화물,기타연료,3010.0
2021-02,광주,화물,등유,0.0
2021-02,광주,화물,수소,0.0
2021-02,광주,화물,알코올,0.0
2021-02,광주,화물,전기,267.0
2021-02,광주,화물,태양열,0.0
2021-02,광주,화물,하이브리드,0.0
2021-02,광주,화물,휘발유,385.0
2021-02,대구,승용,CNG,671.0
2021-02,대구,승용,LNG,0.0
2021-02,대구,승용,LPG,102599.0
2021-02,대구,승용,경유,295702.0
2021-02,대구,승용,기타연료,44.0
2021-02,대구,승용,등유,0.0
2021-02,대구,승용,수소,73.0
2021-02,대구,승용,알코올,0.0
2021-02,대구,승용,전기,11251.0
2021-02,대구,승용,태양열,0.0
2021-02,대구,승용,하이브리드,36578.0
2021-02,대구,승용,휘발유,582197.0
2021-02,대구,승합,CNG,1666.0
2021-02,대구,승합,LNG,0.0
2021-02,대구,승합,LPG,2999.0
2021-02,대구,승합,경유,24484.0
2021-02,대구,승합,기타연료,871.0
2021-02,대구,승합,등유,0.0
2021-02,대구,승합,수소,0.0
2021-02,대구,승합,알코올,0.0
2021-02,대구,승합,전기,107.0
2021-02,대구,승합,태양열,0.0
2021-02,대구,승합,하이브리드,14.0
2021-02,대구,승합,휘발유,251.0
2021-02,대구,특수,CNG,0.0
2021-02,대구,특수,LNG,0.0
2021-02,대구,특수,LPG,13.0
2021-02,대구,특수,경유,3500.0
2021-02,대구,특수,기타연료,218.0
2021-02,대구,특수,등유,0.0
2021-02,대구,특수,수소,0.0
2021-02,대구,특수,알코올,0.0
2021-02,대구,특수,전기,0.0
2021-02,대구,특수,태양열,0.0
2021-02,대구,특수,하이브리드,0.0
2021-02,대구,특수,휘발유,2.0
2021-02,대구,화물,CNG,162.0
2021-02,대구,화물,LNG,0.0
2021-02,대구,화물,LPG,5381.0
2021-02,대구,화물,경유,147623.0
2021-02,대구,화물,기타연료,2916.0
2021-02,대구,화물,등유,0.0
2021-02,대구,화물,수소,0.0
2021-02,대구,화물,알코올,0.0
2021-02,대구,화물,전기,1488.0
2021-02,대구,화물,태양열,0.0
2021-02,대구,화물,하이브리드,0.0
2021-02,대구,화물,휘발유,763.0
2021-02,대전,승용,CNG,325.0
2021-02,대전,승용,LNG,0.0
2021-02,대전,승용,LPG,63966.0
2021-02,대전,승용,경유,157029.0
2021-02,대전,승용,기타연료,1.0
2021-02,대전,승용,등유,0.0
2021-02,대전,승용,수소,506.0
2021-02,대전,승용,알코올,0.0
2021-02,대전,승용,전기,3720.0
2021-02,대전,승용,태양열,0.0
2021-02,대전,승용,하이브리드,18432.0
2021-02,대전,승용,휘발유,334646.0
2021-02,대전,승합,CNG,1232.0
2021-02,대전,승합,LNG,0.0
2021-02,대전,승합,LPG,1830.0
2021-02,대전,승합,경유,16420.0
2021-02,대전,승합,기타연료,559.0
2021-02,대전,승합,등유,0.0
2021-02,대전,승합,수소,0.0
2021-02,대전,승합,알코올,0.0
2021-02,대전,승합,전기,24.0
2021-02,대전,승합,태양열,0.0
2021-02,대전,승합,하이브리드,0.0
2021-02,대전,승합,휘발유,143.0
2021-02,대전,특수,CNG,0.0
2021-02,대전,특수,LNG,0.0
2021-02,대전,특수,LPG,8.0
2021-02,대전,특수,경유,2718.0
2021-02,대전,특수,기타연료,144.0
2021-02,대전,특수,등유,0.0
2021-02,대전,특수,수소,0.0
2021-02,대전,특수,알코올,0.0
2021-02,대전,특수,전기,0.0
2021-02,대전,특수,태양열,0.0
2021-02,대전,특수,하이브리드,0.0
2021-02,대전,특수,휘발유,3.0
2021-02,대전,화물,CNG,70.0
2021-02,대전,화물,LNG,0.0
2021-02,대전,화물,LPG,2594.0
2021-02,대전,화물,경유,79970.0
2021-02,대전,화물,기타연료,2672.0
2021-02,대전,화물,등유,0.0
2021-02,대전,화물,수소,0.0
2021-02,대전,화물,알코올,0.0
2021-02,대전,화물,전기,718.0
2021-02,대전,화물,태양열,0.0
2021-02,대전,화물,하이브리드,1.0
2021-02,대전,화물,휘발유,481.0
2021-02,부산,승용,CNG,293.0
2021-02,부산,승용,LNG,0.0
2021-02,부산,승용,LPG,107264.0
2021-02,부산,승용,경유,353532.0
2021-02,부산,승용,기타연료,32.0
2021-02,부산,승용,등유,0.0
2021-02,부산,승용,수소,941.0
2021-02,부산,승용,알코올,0.0
2021-02,부산,승용,전기,4462.0
2021-02,부산,승용,태양열,0.0
2021-02,부산,승용,하이브리드,41437.0
2021-02,부산,승용,휘발유,687762.0
2021-02,부산,승합,CNG,2485.0
2021-02,부산,승합,LNG,0.0
2021-02,부산,승합,LPG,4225.0
2021-02,부산,승합,경유,34061.0
2021-02,부산,승합,기타연료,460.0
2021-02,부산,승합,등유,0.0
2021-02,부산,승합,수소,20.0
2021-02,부산,승합,알코올,0.0
2021-02,부산,승합,전기,185.0
2021-02,부산,승합,태양열,0.0
2021-02,부산,승합,하이브리드,3.0
2021-02,부산,승합,휘발유,281.0
2021-02,부산,특수,CNG,0.0
2021-02,부산,특수,LNG,0.0
2021-02,부산,특수,LPG,13.0
2021-02,부산,특수,경유,10946.0
2021-02,부산,특수,기타연료,137.0
2021-02,부산,특수,등유,0.0
2021-02,부산,특수,수소,0.0
2021-02,부산,특수,알코올,1.0
2021-02,부산,특수,전기,3.0
2021-02,부산,특수,태양열,0.0
2021-02,부산,특수,하이브리드,0.0
2021-02,부산,특수,휘발유,6.0
2021-02,부산,화물,CNG,36.0
2021-02,부산,화물,LNG,2.0
2021-02,부산,화물,LPG,5279.0
2021-02,부산,화물,경유,165047.0
2021-02,부산,화물,기타연료,14883.0
2021-02,부산,화물,등유,0.0
2021-02,부산,화물,수소,0.0
2021-02,부산,화물,알코올,0.0
2021-02,부산,화물,전기,862.0
2021-02,부산,화물,태양열,0.0
2021-02,부산,화물,하이브리드,0.0
2021-02,부산,화물,휘발유,816.0
2021-02,서울,승용,CNG,441.0
2021-02,서울,승용,LNG,0.0
2021-02,서울,승용,LPG,218382.0
2021-02,서울,승용,경유,721183.0
2021-02,서울,승용,기타연료,165.0
2021-02,서울,승용,등유,0.0
2021-02,서울,승용,수소,1689.0
2021-02,서울,승용,알코올,0.0
2021-02,서울,승용,전기,20667.0
2021-02,서울,승용,태양열,0.0
2021-02,서울,승용,하이브리드,119330.0
2021-02,서울,승용,휘발유,1632226.0
2021-02,서울,승합,CNG,8250.0
2021-02,서울,승합,LNG,0.0
2021-02,서울,승합,LPG,13763.0
2021-02,서울,승합,경유,80682.0
2021-02,서울,승합,기타연료,1329.0
2021-02,서울,승합,등유,0.0
2021-02,서울,승합,수소,9.0
2021-02,서울,승합,알코올,0.0
2021-02,서울,승합,전기,390.0
2021-02,서울,승합,태양열,0.0
2021-02,서울,승합,하이브리드,52.0
2021-02,서울,승합,휘발유,1096.0
2021-02,서울,특수,CNG,1.0
2021-02,서울,특수,LNG,0.0
2021-02,서울,특수,LPG,106.0
2021-02,서울,특수,경유,8569.0
2021-02,서울,특수,기타연료,335.0
2021-02,서울,특수,등유,0.0
2021-02,서울,특수,수소,0.0
2021-02,서울,특수,알코올,0.0
2021-02,서울,특수,전기,20.0
2021-02,서울,특수,태양열,0.0
2021-02,서울,특수,하이브리드,0.0
2021-02,서울,특수,휘발유,17.0
2021-02,서울,화물,CNG,408.0
2021-02,서울,화물,LNG,0.0
2021-02,서울,화물,LPG,24040.0
2021-02,서울,화물,경유,295593.0
2021-02,서울,화물,기타연료,4550.0
2021-02,서울,화물,등유,0.0
2021-02,서울,화물,수소,0.0
2021-02,서울,화물,알코올,0.0
2021-02,서울,화물,전기,2304.0
2021-02,서울,화물,태양열,0.0
2021-02,서울,화물,하이브리드,0.0
2021-02,서울,화물,휘발유,2505.0
2021-02,세종,승용,CNG,61.0
2021-02,세종,승용,LNG,0.0
2021-02,세종,승용,LPG,11908.0
2021-02,세종,승용,경유,46073.0
2021-02,세종,승용,기타연료,1.0
2021-02,세종,승용,등유,0.0
2021-02,세종,승용,수소,44.0
2021-02,세종,승용,알코올,0.0
2021-02,세종,승용,전기,1160.0
2021-02,세종,승용,태양열,0.0
2021-02,세종,승용,하이브리드,8140.0
2021-02,세종,승용,휘발유,88249.0
2021-02,세종,승합,CNG,108.0
2021-02,세종,승합,LNG,0.0
2021-02,세종,승합,LPG,288.0
2021-02,세종,승합,경유,3597.0
2021-02,세종,승합,기타연료,299.0
2021-02,세종,승합,등유,0.0
2021-02,세종,승합,수소,0.0
2021-02,세종,승합,알코올,0.0
2021-02,세종,승합,전기,4.0
2021-02,세종,승합,태양열,0.0
2021-02,세종,승합,하이브리드,27.0
2021-02,세종,승합,휘발유,22.0
2021-02,세종,특수,CNG,0.0
2021-02,세종,특수,LNG,0.0
2021-02,세종,특수,LPG,3.0
2021-02,세종,특수,경유,459.0
2021-02,세종,특수,기타연료,61.0
2021-02,세종,특수,등유,0.0
2021-02,세종,특수,수소,0.0
2021-02,세종,특수,알코올,0.0
2021-02,세종,특수,전기,4.0
2021-02,세종,특수,태양열,0.0
2021-02,세종,특수,하이브리드,0.0
2021-02,세종,특수,휘발유,0.0
2021-02,세종,화물,CNG,1.0
2021-02,세종,화물,LNG,0.0
2021-02,세종,화물,LPG,395.0
2021-02,세종,화물,경유,15600.0
2021-02,세종,화물,기타연료,577.0
2021-02,세종,화물,등유,0.0
2021-02,세종,화물,수소,0.0
2021-02,세종,화물,알코올,0.0
2021-02,세종,화물,전기,18.0
2021-02,세종,화물,태양열,0.0
2021-02,세종,화물,하이브리드,0.0
2021-02,세종,화물,휘발유,120.0
2021-02,울산,승용,CNG,95.0
2021-02,울산,승용,LNG,0.0
2021-02,울산,승용,LPG,33942.0
2021-02,울산,승용,경유,146930.0
2021-02,울산,승용,기타연료,8.0
2021-02,울산,승용,등유,0.0
2021-02,울산,승용,수소,1913.0
2021-02,울산,승용,알코올,0.0
2021-02,울산,승용,전기,2059.0
2021-02,울산,승용,태양열,0.0
2021-02,울산,승용,하이브리드,14766.0
2021-02,울산,승용,휘발유,289098.0
2021-02,울산,승합,CNG,715.0
2021-02,울산,승합,LNG,0.0
2021-02,울산,승합,LPG,1180.0
2021-02,울산,승합,경유,12166.0
2021-02,울산,승합,기타연료,299.0
2021-02,울산,승합,등유,0.0
2021-02,울산,승합,수소,6.0
2021-02,울산,승합,알코올,0.0
2021-02,울산,승합,전기,0.0
2021-02,울산,승합,태양열,0.0
2021-02,울산,승합,하이브리드,46.0
2021-02,울산,승합,휘발유,68.0
2021-02,울산,특수,CNG,0.0
2021-02,울산,특수,LNG,0.0
2021-02,울산,특수,LPG,4.0
2021-02,울산,특수,경유,2964.0
2021-02,울산,특수,기타연료,76.0
2021-02,울산,특수,등유,0.0
2021-02,울산,특수,수소,0.0
2021-02,울산,특수,알코올,0.0
2021-02,울산,특수,전기,0.0
2021-02,울산,특수,태양열,0.0
2021-02,울산,특수,하이브리드,0.0
2021-02,울산,특수,휘발유,2.0
2021-02,울산,화물,CNG,10.0
2021-02,울산,화물,LNG,0.0
2021-02,울산,화물,LPG,1989.0
2021-02,울산,화물,경유,64301.0
2021-02,울산,화물,기타연료,4516.0
2021-02,울산,화물,등유,0.0
2021-02,울산,화물,수소,0.0
2021-02,울산,화물,알코올,0.0
2021-02,울산,화물,전기,225.0
2021-02,울산,화물,태양열,0.0
2021-02,울산,화물,하이브리드,0.0
2021-02,울산,화물,휘발유,354.0
2021-02,인천,승용,CNG,239.0
2021-02,인천,승용,LNG,0.0
2021-02,인천,승용,LPG,116267.0
2021-02,인천,승용,경유,441971.0
2021-02,인천,승용,기타연료,7.0
2021-02,인천,승용,등유,0.0
2021-02,인천,승용,수소,541.0
2021-02,인천,승용,알코올,0.0
2021-02,인천,승용,전기,4947.0
2021-02,인천,승용,태양열,0.0
2021-02,인천,승용,하이브리드,62418.0
2021-02,인천,승용,휘발유,800698.0
2021-02,인천,승합,CNG,2306.0
2021-02,인천,승합,LNG,0.0
2021-02,인천,승합,LPG,3898.0
2021-02,인천,승합,경유,41184.0
2021-02,인천,승합,기타연료,657.0
2021-02,인천,승합,등유,0.0
2021-02,인천,승합,수소,7.0
2021-02,인천,승합,알코올,0.0
2021-02,인천,승합,전기,79.0
2021-02,인천,승합,태양열,0.0
2021-02,인천,승합,하이브리드,43.0
2021-02,인천,승합,휘발유,277.0
2021-02,인천,특수,CNG,1.0
2021-02,인천,특수,LNG,0.0
2021-02,인천,특수,LPG,26.0
2021-02,인천,특수,경유,7507.0
2021-02,인천,특수,기타연료,217.0
2021-02,인천,특수,등유,0.0
2021-02,인천,특수,수소,0.0
2021-02,인천,특수,알코올,0.0
2021-02,인천,특수,전기,0.0
2021-02,인천,특수,태양열,0.0
2021-02,인천,특수,하이브리드,0.0
2021-02,인천,특수,휘발유,9.0
2021-02,인천,화물,CNG,50.0
2021-02,인천,화물,LNG,3.0
