연월,시도별,차종,용도,count
2022-12,세종,승합,영업용,480
2022-12,경기,승합,영업용,31813
2022-12,강원,승합,영업용,2990
2022-12,충북,승합,영업용,3730
2022-12,충남,승합,영업용,5304
2022-12,전북,승합,영업용,4013
2022-12,전남,승합,영업용,8555
2022-12,경북,승합,영업용,5311
2022-12,경남,승합,영업용,7359
2022-12,제주,승합,영업용,6679
2022-12,합계,승합,영업용,115581
2022-12,서울,화물,관용,3929
2022-12,부산,화물,관용,1580
2022-12,대구,화물,관용,1386
2022-12,인천,화물,관용,1358
2022-12,광주,화물,관용,801
2022-12,대전,화물,관용,878
2022-12,울산,화물,관용,632
2022-12,세종,화물,관용,255
2022-12,경기,화물,관용,5709
2022-12,강원,화물,관용,2626
2022-12,충북,화물,관용,1592
2022-12,충남,화물,관용,2408
2022-12,전북,화물,관용,2165
2022-12,전남,화물,관용,2594
2022-12,경북,화물,관용,2989
2022-12,경남,화물,관용,2681
2022-12,제주,화물,관용,1004
2022-12,합계,화물,관용,34587
2022-12,서울,화물,자가용,259206
2022-12,부산,화물,자가용,149619
2022-12,대구,화물,자가용,135310
2022-12,인천,화물,자가용,163774
2022-12,광주,화물,자가용,78857
2022-12,대전,화물,자가용,74085
2022-12,울산,화물,자가용,61898
2022-12,세종,화물,자가용,14942
2022-12,경기,화물,자가용,713505
2022-12,강원,화물,자가용,153280
2022-12,충북,화물,자가용,146863
2022-12,충남,화물,자가용,209225
2022-12,전북,화물,자가용,173709
2022-12,전남,화물,자가용,228312
2022-12,경북,화물,자가용,297580
2022-12,경남,화물,자가용,268072
2022-12,제주,화물,자가용,82884
2022-12,합계,화물,자가용,3211121
2022-12,서울,화물,영업용,59571
2022-12,부산,화물,영업용,35423
2022-12,대구,화물,영업용,20040
2022-12,인천,화물,영업용,33663
2022-12,광주,화물,영업용,14185
2022-12,대전,화물,영업용,12221
2022-12,울산,화물,영업용,9909
2022-12,세종,화물,영업용,1816
2022-12,경기,화물,영업용,128516
2022-12,강원,화물,영업용,8992
2022-12,충북,화물,영업용,15484
2022-12,충남,화물,영업용,19056
2022-12,전북,화물,영업용,15972
2022-12,전남,화물,영업용,20939
2022-12,경북,화물,영업용,24484
2022-12,경남,화물,영업용,26372
2022-12,제주,화물,영업용,3966
2022-12,합계,화물,영업용,450609
2022-12,서울,특수,관용,413
2022-12,부산,특수,관용,152
2022-12,대구,특수,관용,141
2022-12,인천,특수,관용,144
2022-12,광주,특수,관용,85
2022-12,대전,특수,관용,77
2022-12,울산,특수,관용,45
2022-12,세종,특수,관용,59
2022-12,경기,특수,관용,622
2022-12,강원,특수,관용,226
2022-12,충북,특수,관용,144
2022-12,충남,특수,관용,308
2022-12,전북,특수,관용,181
2022-12,전남,특수,관용,212
2022-12,경북,특수,관용,320
2022-12,경남,특수,관용,230
2022-12,제주,특수,관용,82
2022-12,합계,특수,관용,3441
2022-12,서울,특수,자가용,5097
2022-12,부산,특수,자가용,2810
2022-12,대구,특수,자가용,2434
2022-12,인천,특수,자가용,3333
2022-12,광주,특수,자가용,1687
2022-12,대전,특수,자가용,1733
2022-12,울산,특수,자가용,1200
2022-12,세종,특수,자가용,591
2022-12,경기,특수,자가용,15400
2022-12,강원,특수,자가용,2671
2022-12,충북,특수,자가용,2840
2022-12,충남,특수,자가용,3637
2022-12,전북,특수,자가용,2717
2022-12,전남,특수,자가용,3458
2022-12,경북,특수,자가용,4478
2022-12,경남,특수,자가용,4305
2022-12,제주,특수,자가용,1232
2022-12,합계,특수,자가용,59623
2022-12,서울,특수,영업용,5320
2022-12,부산,특수,영업용,9029
2022-12,대구,특수,영업용,2120
2022-12,인천,특수,영업용,5392
2022-12,광주,특수,영업용,1911
2022-12,대전,특수,영업용,1730
2022-12,울산,특수,영업용,2237
2022-12,세종,특수,영업용,161
2022-12,경기,특수,영업용,12008
2022-12,강원,특수,영업용,1874
2022-12,충북,특수,영업용,2835
2022-12,충남,특수,영업용,3213
2022-12,전북,특수,영업용,2481
2022-12,전남,특수,영업용,5096
2022-12,경북,특수,영업용,5211
2022-12,경남,특수,영업용,5697
2022-12,제주,특수,영업용,662
2022-12,합계,특수,영업용,66977
2023-01,서울,승용,관용,4745
2023-01,부산,승용,관용,1754
2023-01,대구,승용,관용,992
2023-01,인천,승용,관용,1592
2023-01,광주,승용,관용,864
2023-01,대전,승용,관용,679
2023-01,울산,승용,관용,734
2023-01,세종,승용,관용,341
2023-01,경기,승용,관용,7699
2023-01,강원,승용,관용,1908
2023-01,충북,승용,관용,1412
2023-01,충남,승용,관용,1985
2023-01,전북,승용,관용,1905
2023-01,전남,승용,관용,2277
2023-01,경북,승용,관용,2715
2023-01,경남,승용,관용,2563
2023-01,제주,승용,관용,821
2023-01,합계,승용,관용,34986
2023-01,서울,승용,자가용,2636217
2023-01,부산,승용,자가용,1147830
2023-01,대구,승용,자가용,1014289
2023-01,인천,승용,자가용,1209315
2023-01,광주,승용,자가용,584449
2023-01,대전,승용,자가용,582730
2023-01,울산,승용,자가용,492167
2023-01,세종,승용,자가용,170928
2023-01,경기,승용,자가용,5239959
2023-01,강원,승용,자가용,642698
2023-01,충북,승용,자가용,702587
2023-01,충남,승용,자가용,922740
2023-01,전북,승용,자가용,735236
2023-01,전남,승용,자가용,730338
2023-01,경북,승용,자가용,1130769
2023-01,경남,승용,자가용,1434825
2023-01,제주,승용,자가용,318984
2023-01,합계,승용,자가용,19696061
2023-01,서울,승용,영업용,124820
2023-01,부산,승용,영업용,115274
2023-01,대구,승용,영업용,27438
2023-01,인천,승용,영업용,235323
2023-01,광주,승용,영업용,14358
2023-01,대전,승용,영업용,17024
2023-01,울산,승용,영업용,7342
2023-01,세종,승용,영업용,1157
2023-01,경기,승용,영업용,77178
2023-01,강원,승용,영업용,12462
2023-01,충북,승용,영업용,17374
2023-01,충남,승용,영업용,13428
2023-01,전북,승용,영업용,14785
2023-01,전남,승용,영업용,206706
2023-01,경북,승용,영업용,13541
2023-01,경남,승용,영업용,106058
2023-01,제주,승용,영업용,264065
2023-01,합계,승용,영업용,1268333
2023-01,서울,승합,관용,3851
2023-01,부산,승합,관용,1277
2023-01,대구,승합,관용,961
2023-01,인천,승합,관용,1143
2023-01,광주,승합,관용,602
2023-01,대전,승합,관용,563
2023-01,울산,승합,관용,493
2023-01,세종,승합,관용,222
2023-01,경기,승합,관용,4386
2023-01,강원,승합,관용,1630
2023-01,충북,승합,관용,1067
2023-01,충남,승합,관용,1323
2023-01,전북,승합,관용,1371
2023-01,전남,승합,관용,1678
2023-01,경북,승합,관용,1803
2023-01,경남,승합,관용,1930
2023-01,제주,승합,관용,494
2023-01,합계,승합,관용,24794
2023-01,서울,승합,자가용,76766
2023-01,부산,승합,자가용,30777
2023-01,대구,승합,자가용,22907
2023-01,인천,승합,자가용,33189
2023-01,광주,승합,자가용,15078
2023-01,대전,승합,자가용,15384
2023-01,울산,승합,자가용,11003
2023-01,세종,승합,자가용,3528
2023-01,경기,승합,자가용,154255
2023-01,강원,승합,자가용,21980
2023-01,충북,승합,자가용,23148
2023-01,충남,승합,자가용,32408
2023-01,전북,승합,자가용,25198
2023-01,전남,승합,자가용,27788
2023-01,경북,승합,자가용,38195
2023-01,경남,승합,자가용,40143
2023-01,제주,승합,자가용,10573
2023-01,합계,승합,자가용,582320
2023-01,서울,승합,영업용,15211
2023-01,부산,승합,영업용,6132
2023-01,대구,승합,영업용,3848
2023-01,인천,승합,영업용,7636
2023-01,광주,승합,영업용,2315
2023-01,대전,승합,영업용,2172
2023-01,울산,승합,영업용,1934
2023-01,세종,승합,영업용,479
2023-01,경기,승합,영업용,31778
2023-01,강원,승합,영업용,2991
2023-01,충북,승합,영업용,3726
2023-01,충남,승합,영업용,5306
2023-01,전북,승합,영업용,3998
2023-01,전남,승합,영업용,8439
2023-01,경북,승합,영업용,5308
2023-01,경남,승합,영업용,7336
2023-01,제주,승합,영업용,6671
2023-01,합계,승합,영업용,115280
2023-01,서울,화물,관용,3914
2023-01,부산,화물,관용,1583
2023-01,대구,화물,관용,1380
2023-01,인천,화물,관용,1356
2023-01,광주,화물,관용,805
2023-01,대전,화물,관용,875
2023-01,울산,화물,관용,633
2023-01,세종,화물,관용,256
2023-01,경기,화물,관용,5709
2023-01,강원,화물,관용,2620
2023-01,충북,화물,관용,1601
2023-01,충남,화물,관용,2407
2023-01,전북,화물,관용,2179
2023-01,전남,화물,관용,2606
2023-01,경북,화물,관용,3007
2023-01,경남,화물,관용,2686
2023-01,제주,화물,관용,1002
2023-01,합계,화물,관용,34619
2023-01,서울,화물,자가용,258391
2023-01,부산,화물,자가용,149638
2023-01,대구,화물,자가용,135398
2023-01,인천,화물,자가용,163944
2023-01,광주,화물,자가용,78933
2023-01,대전,화물,자가용,74221
2023-01,울산,화물,자가용,62043
2023-01,세종,화물,자가용,14983
2023-01,경기,화물,자가용,715491
2023-01,강원,화물,자가용,153787
2023-01,충북,화물,자가용,147404
2023-01,충남,화물,자가용,209892
2023-01,전북,화물,자가용,174240
2023-01,전남,화물,자가용,229137
2023-01,경북,화물,자가용,298445
2023-01,경남,화물,자가용,268619
2023-01,제주,화물,자가용,83064
2023-01,합계,화물,자가용,3217630
2023-01,서울,화물,영업용,59591
2023-01,부산,화물,영업용,35438
2023-01,대구,화물,영업용,20065
2023-01,인천,화물,영업용,33759
2023-01,광주,화물,영업용,14202
2023-01,대전,화물,영업용,12236
2023-01,울산,화물,영업용,9931
2023-01,세종,화물,영업용,1823
2023-01,경기,화물,영업용,128912
2023-01,강원,화물,영업용,9017
2023-01,충북,화물,영업용,15482
2023-01,충남,화물,영업용,19103
2023-01,전북,화물,영업용,15989
2023-01,전남,화물,영업용,20925
2023-01,경북,화물,영업용,24494
2023-01,경남,화물,영업용,26420
2023-01,제주,화물,영업용,3965
2023-01,합계,화물,영업용,451352
2023-01,서울,특수,관용,412
2023-01,부산,특수,관용,154
2023-01,대구,특수,관용,142
2023-01,인천,특수,관용,140
2023-01,광주,특수,관용,85
2023-01,대전,특수,관용,81
2023-01,울산,특수,관용,45
2023-01,세종,특수,관용,59
2023-01,경기,특수,관용,622
2023-01,강원,특수,관용,231
2023-01,충북,특수,관용,143
2023-01,충남,특수,관용,302
2023-01,전북,특수,관용,186
2023-01,전남,특수,관용,214
2023-01,경북,특수,관용,330
2023-01,경남,특수,관용,231
2023-01,제주,특수,관용,82
2023-01,합계,특수,관용,3459
2023-01,서울,특수,자가용,5116
2023-01,부산,특수,자가용,2855
2023-01,대구,특수,자가용,2447
2023-01,인천,특수,자가용,3365
2023-01,광주,특수,자가용,1710
2023-01,대전,특수,자가용,1755
2023-01,울산,특수,자가용,1211
2023-01,세종,특수,자가용,594
2023-01,경기,특수,자가용,15576
2023-01,강원,특수,자가용,2683
2023-01,충북,특수,자가용,2876
2023-01,충남,특수,자가용,3635
2023-01,전북,특수,자가용,2750
2023-01,전남,특수,자가용,3495
2023-01,경북,특수,자가용,4506
2023-01,경남,특수,자가용,4344
2023-01,제주,특수,자가용,1258
2023-01,합계,특수,자가용,60176
2023-01,서울,특수,영업용,5317
2023-01,부산,특수,영업용,9018
2023-01,대구,특수,영업용,2125
2023-01,인천,특수,영업용,5409
2023-01,광주,특수,영업용,1898
2023-01,대전,특수,영업용,1728
2023-01,울산,특수,영업용,2236
2023-01,세종,특수,영업용,164
2023-01,경기,특수,영업용,12034
2023-01,강원,특수,영업용,1893
2023-01,충북,특수,영업용,2830
2023-01,충남,특수,영업용,3225
2023-01,전북,특수,영업용,2478
2023-01,전남,특수,영업용,5108
2023-01,경북,특수,영업용,5218
2023-01,경남,특수,영업용,5716
2023-01,제주,특수,영업용,659
2023-01,합계,특수,영업용,67056
2023-02,서울,승용,관용,4705
2023-02,부산,승용,관용,1758
2023-02,대구,승용,관용,989
2023-02,인천,승용,관용,1628
2023-02,광주,승용,관용,864
2023-02,대전,승용,관용,676
2023-02,울산,승용,관용,727
2023-02,세종,승용,관용,342
2023-02,경기,승용,관용,7653
2023-02,강원,승용,관용,1903
2023-02,충북,승용,관용,1398
2023-02,충남,승용,관용,1987
2023-02,전북,승용,관용,1906
2023-02,전남,승용,관용,2279
2023-02,경북,승용,관용,2715
2023-02,경남,승용,관용,2547
2023-02,제주,승용,관용,820
2023-02,합계,승용,관용,34897
2023-02,서울,승용,자가용,2635938
2023-02,부산,승용,자가용,1149580
2023-02,대구,승용,자가용,1014819
2023-02,인천,승용,자가용,1212175
2023-02,광주,승용,자가용,585083
2023-02,대전,승용,자가용,583332
2023-02,울산,승용,자가용,493363
2023-02,세종,승용,자가용,171646
2023-02,경기,승용,자가용,5248130
2023-02,강원,승용,자가용,644359
2023-02,충북,승용,자가용,704495
2023-02,충남,승용,자가용,925807
2023-02,전북,승용,자가용,736859
2023-02,전남,승용,자가용,732800
2023-02,경북,승용,자가용,1133811
2023-02,경남,승용,자가용,1438745
2023-02,제주,승용,자가용,319924
2023-02,합계,승용,자가용,19730866
2023-02,서울,승용,영업용,124098
2023-02,부산,승용,영업용,116175
2023-02,대구,승용,영업용,27616
2023-02,인천,승용,영업용,234181
2023-02,광주,승용,영업용,14296
2023-02,대전,승용,영업용,17261
2023-02,울산,승용,영업용,7325
2023-02,세종,승용,영업용,1150
2023-02,경기,승용,영업용,76790
2023-02,강원,승용,영업용,12296
2023-02,충북,승용,영업용,17686
2023-02,충남,승용,영업용,13834
2023-02,전북,승용,영업용,14495
2023-02,전남,승용,영업용,205379
2023-02,경북,승용,영업용,13523
2023-02,경남,승용,영업용,105519
2023-02,제주,승용,영업용,264582
2023-02,합계,승용,영업용,1266206
2023-02,서울,승합,관용,3852
2023-02,부산,승합,관용,1278
2023-02,대구,승합,관용,954
2023-02,인천,승합,관용,1143
2023-02,광주,승합,관용,595
2023-02,대전,승합,관용,560
2023-02,울산,승합,관용,495
2023-02,세종,승합,관용,224
2023-02,경기,승합,관용,4374
2023-02,강원,승합,관용,1638
2023-02,충북,승합,관용,1077
2023-02,충남,승합,관용,1340
2023-02,전북,승합,관용,1371
2023-02,전남,승합,관용,1682
2023-02,경북,승합,관용,1811
2023-02,경남,승합,관용,1936
2023-02,제주,승합,관용,497
2023-02,합계,승합,관용,24827
2023-02,서울,승합,자가용,76373
2023-02,부산,승합,자가용,30629
2023-02,대구,승합,자가용,22859
2023-02,인천,승합,자가용,33109
2023-02,광주,승합,자가용,15048
2023-02,대전,승합,자가용,15344
2023-02,울산,승합,자가용,10981
2023-02,세종,승합,자가용,3510
2023-02,경기,승합,자가용,153881
2023-02,강원,승합,자가용,21958
2023-02,충북,승합,자가용,23093
2023-02,충남,승합,자가용,32352
2023-02,전북,승합,자가용,25191
2023-02,전남,승합,자가용,27772
2023-02,경북,승합,자가용,38152
2023-02,경남,승합,자가용,40147
2023-02,제주,승합,자가용,10548
2023-02,합계,승합,자가용,580947
2023-02,서울,승합,영업용,15185
2023-02,부산,승합,영업용,6168
2023-02,대구,승합,영업용,3840
2023-02,인천,승합,영업용,7593
2023-02,광주,승합,영업용,2314
2023-02,대전,승합,영업용,2193
2023-02,울산,승합,영업용,1931
2023-02,세종,승합,영업용,464
2023-02,경기,승합,영업용,31766
2023-02,강원,승합,영업용,2995
2023-02,충북,승합,영업용,3741
2023-02,충남,승합,영업용,5302
2023-02,전북,승합,영업용,3988
2023-02,전남,승합,영업용,8365
2023-02,경북,승합,영업용,5314
2023-02,경남,승합,영업용,7321
2023-02,제주,승합,영업용,6667
2023-02,합계,승합,영업용,115147
2023-02,서울,화물,관용,3897
2023-02,부산,화물,관용,1575
2023-02,대구,화물,관용,1380
2023-02,인천,화물,관용,1358
2023-02,광주,화물,관용,811
2023-02,대전,화물,관용,873
2023-02,울산,화물,관용,635
2023-02,세종,화물,관용,259
2023-02,경기,화물,관용,5707
2023-02,강원,화물,관용,2622
2023-02,충북,화물,관용,1604
2023-02,충남,화물,관용,2408
2023-02,전북,화물,관용,2177
2023-02,전남,화물,관용,2619
2023-02,경북,화물,관용,2982
2023-02,경남,화물,관용,2676
2023-02,제주,화물,관용,1010
2023-02,합계,화물,관용,34593
2023-02,서울,화물,자가용,257113
2023-02,부산,화물,자가용,149897
2023-02,대구,화물,자가용,135753
2023-02,인천,화물,자가용,164098
2023-02,광주,화물,자가용,79113
2023-02,대전,화물,자가용,74287
2023-02,울산,화물,자가용,62481
2023-02,세종,화물,자가용,15005
2023-02,경기,화물,자가용,716659
2023-02,강원,화물,자가용,154356
2023-02,충북,화물,자가용,147989
2023-02,충남,화물,자가용,210644
2023-02,전북,화물,자가용,174884
2023-02,전남,화물,자가용,230100
2023-02,경북,화물,자가용,299560
2023-02,경남,화물,자가용,269513
2023-02,제주,화물,자가용,83657
2023-02,합계,화물,자가용,3225109
2023-02,서울,화물,영업용,59609
2023-02,부산,화물,영업용,35447
2023-02,대구,화물,영업용,20109
2023-02,인천,화물,영업용,33916
2023-02,광주,화물,영업용,14253
2023-02,대전,화물,영업용,12289
2023-02,울산,화물,영업용,9956
2023-02,세종,화물,영업용,1835
2023-02,경기,화물,영업용,129470
2023-02,강원,화물,영업용,9031
2023-02,충북,화물,영업용,15536
2023-02,충남,화물,영업용,19120
2023-02,전북,화물,영업용,16054
2023-02,전남,화물,영업용,20998
2023-02,경북,화물,영업용,24573
2023-02,경남,화물,영업용,26480
2023-02,제주,화물,영업용,4004
2023-02,합계,화물,영업용,452680
2023-02,서울,특수,관용,409
2023-02,부산,특수,관용,154
2023-02,대구,특수,관용,143
2023-02,인천,특수,관용,139
2023-02,광주,특수,관용,85
2023-02,대전,특수,관용,81
2023-02,울산,특수,관용,45
2023-02,세종,특수,관용,60
2023-02,경기,특수,관용,626
2023-02,강원,특수,관용,236
2023-02,충북,특수,관용,143
2023-02,충남,특수,관용,302
2023-02,전북,특수,관용,187
2023-02,전남,특수,관용,213
2023-02,경북,특수,관용,330
2023-02,경남,특수,관용,235
2023-02,제주,특수,관용,82
2023-02,합계,특수,관용,3470
2023-02,서울,특수,자가용,5204
2023-02,부산,특수,자가용,2864
2023-02,대구,특수,자가용,2460
2023-02,인천,특수,자가용,3426
2023-02,광주,특수,자가용,1736
2023-02,대전,특수,자가용,1781
2023-02,울산,특수,자가용,1220
2023-02,세종,특수,자가용,592
2023-02,경기,특수,자가용,15651
2023-02,강원,특수,자가용,2720
2023-02,충북,특수,자가용,2904
2023-02,충남,특수,자가용,3649
2023-02,전북,특수,자가용,2772
2023-02,전남,특수,자가용,3521
2023-02,경북,특수,자가용,4540
2023-02,경남,특수,자가용,4374
2023-02,제주,특수,자가용,1269
2023-02,합계,특수,자가용,60683
2023-02,서울,특수,영업용,5298
2023-02,부산,특수,영업용,9006
2023-02,대구,특수,영업용,2131
2023-02,인천,특수,영업용,5402
2023-02,광주,특수,영업용,1910
2023-02,대전,특수,영업용,1726
2023-02,울산,특수,영업용,2236
2023-02,세종,특수,영업용,167
2023-02,경기,특수,영업용,12049
2023-02,강원,특수,영업용,1892
2023-02,충북,특수,영업용,2840
2023-02,충남,특수,영업용,3229
2023-02,전북,특수,영업용,2494
2023-02,전남,특수,영업용,5109
2023-02,경북,특수,영업용,5236
2023-02,경남,특수,영업용,5730
2023-02,제주,특수,영업용,656
2023-02,합계,특수,영업용,67111
2023-03,서울,승용,관용,4746
2023-03,부산,승용,관용,1769
2023-03,대구,승용,관용,1002
2023-03,인천,승용,관용,1622
2023-03,광주,승용,관용,908
2023-03,대전,승용,관용,671
2023-03,울산,승용,관용,736
2023-03,세종,승용,관용,344
2023-03,경기,승용,관용,7684
2023-03,강원,승용,관용,1900
2023-03,충북,승용,관용,1409
2023-03,충남,승용,관용,1992
2023-03,전북,승용,관용,1915
2023-03,전남,승용,관용,2258
2023-03,경북,승용,관용,2726
2023-03,경남,승용,관용,2528
2023-03,제주,승용,관용,816
2023-03,합계,승용,관용,35026
2023-03,서울,승용,자가용,2638758
2023-03,부산,승용,자가용,1151316
2023-03,대구,승용,자가용,1015177
2023-03,인천,승용,자가용,1215716
2023-03,광주,승용,자가용,586695
2023-03,대전,승용,자가용,583965
2023-03,울산,승용,자가용,494585
2023-03,세종,승용,자가용,172323
2023-03,경기,승용,자가용,5263838
2023-03,강원,승용,자가용,646383
2023-03,충북,승용,자가용,706767
2023-03,충남,승용,자가용,929502
2023-03,전북,승용,자가용,738992
2023-03,전남,승용,자가용,735728
2023-03,경북,승용,자가용,1136744
2023-03,경남,승용,자가용,1442811
2023-03,제주,승용,자가용,320771
2023-03,합계,승용,자가용,19780071
2023-03,서울,승용,영업용,124810
2023-03,부산,승용,영업용,117046
2023-03,대구,승용,영업용,27703
2023-03,인천,승용,영업용,232260
2023-03,광주,승용,영업용,14338
2023-03,대전,승용,영업용,17317
2023-03,울산,승용,영업용,7299
2023-03,세종,승용,영업용,1082
2023-03,경기,승용,영업용,76046
2023-03,강원,승용,영업용,12392
2023-03,충북,승용,영업용,17630
2023-03,충남,승용,영업용,13730
2023-03,전북,승용,영업용,14331
2023-03,전남,승용,영업용,203455
2023-03,경북,승용,영업용,13493
2023-03,경남,승용,영업용,103800
2023-03,제주,승용,영업용,264795
2023-03,합계,승용,영업용,1261527
2023-03,서울,승합,관용,3832
2023-03,부산,승합,관용,1276
2023-03,대구,승합,관용,955
2023-03,인천,승합,관용,1145
2023-03,광주,승합,관용,596
2023-03,대전,승합,관용,562
2023-03,울산,승합,관용,495
2023-03,세종,승합,관용,244
2023-03,경기,승합,관용,4338
2023-03,강원,승합,관용,1638
2023-03,충북,승합,관용,1079
2023-03,충남,승합,관용,1322
2023-03,전북,승합,관용,1361
2023-03,전남,승합,관용,1681
2023-03,경북,승합,관용,1808
2023-03,경남,승합,관용,1918
2023-03,제주,승합,관용,497
2023-03,합계,승합,관용,24747
2023-03,서울,승합,자가용,75866
2023-03,부산,승합,자가용,30417
2023-03,대구,승합,자가용,22784
2023-03,인천,승합,자가용,32860
2023-03,광주,승합,자가용,15001
2023-03,대전,승합,자가용,15186
2023-03,울산,승합,자가용,10888
2023-03,세종,승합,자가용,3515
2023-03,경기,승합,자가용,152649
2023-03,강원,승합,자가용,21863
2023-03,충북,승합,자가용,23029
2023-03,충남,승합,자가용,32252
2023-03,전북,승합,자가용,25125
2023-03,전남,승합,자가용,27741
2023-03,경북,승합,자가용,38035
2023-03,경남,승합,자가용,39904
2023-03,제주,승합,자가용,10518
2023-03,합계,승합,자가용,577633
2023-03,서울,승합,영업용,15229
2023-03,부산,승합,영업용,6184
2023-03,대구,승합,영업용,3848
2023-03,인천,승합,영업용,7537
2023-03,광주,승합,영업용,2313
2023-03,대전,승합,영업용,2200
2023-03,울산,승합,영업용,1944
2023-03,세종,승합,영업용,461
2023-03,경기,승합,영업용,31834
2023-03,강원,승합,영업용,3010
2023-03,충북,승합,영업용,3736
2023-03,충남,승합,영업용,5309
2023-03,전북,승합,영업용,3968
2023-03,전남,승합,영업용,8420
2023-03,경북,승합,영업용,5324
2023-03,경남,승합,영업용,7323
2023-03,제주,승합,영업용,6655
2023-03,합계,승합,영업용,115295
2023-03,서울,화물,관용,3888
2023-03,부산,화물,관용,1580
2023-03,대구,화물,관용,1376
2023-03,인천,화물,관용,1345
2023-03,광주,화물,관용,803
2023-03,대전,화물,관용,869
2023-03,울산,화물,관용,634
2023-03,세종,화물,관용,258
2023-03,경기,화물,관용,5718
2023-03,강원,화물,관용,2622
2023-03,충북,화물,관용,1599
2023-03,충남,화물,관용,2424
2023-03,전북,화물,관용,2173
2023-03,전남,화물,관용,2625
2023-03,경북,화물,관용,2983
2023-03,경남,화물,관용,2667
2023-03,제주,화물,관용,1011
2023-03,합계,화물,관용,34575
2023-03,서울,화물,자가용,253539
2023-03,부산,화물,자가용,149886
2023-03,대구,화물,자가용,135554
2023-03,인천,화물,자가용,164249
2023-03,광주,화물,자가용,79233
2023-03,대전,화물,자가용,74261
2023-03,울산,화물,자가용,62341
2023-03,세종,화물,자가용,15068
2023-03,경기,화물,자가용,717716
2023-03,강원,화물,자가용,154688
2023-03,충북,화물,자가용,148578
2023-03,충남,화물,자가용,211883
2023-03,전북,화물,자가용,175966
2023-03,전남,화물,자가용,231099
2023-03,경북,화물,자가용,300591
2023-03,경남,화물,자가용,270097
2023-03,제주,화물,자가용,84076
2023-03,합계,화물,자가용,3228825
2023-03,서울,화물,영업용,59866
2023-03,부산,화물,영업용,35852
2023-03,대구,화물,영업용,20484
2023-03,인천,화물,영업용,34187
2023-03,광주,화물,영업용,14364
2023-03,대전,화물,영업용,12301
2023-03,울산,화물,영업용,10143
2023-03,세종,화물,영업용,1850
2023-03,경기,화물,영업용,131231
2023-03,강원,화물,영업용,9061
2023-03,충북,화물,영업용,15716
2023-03,충남,화물,영업용,19219
2023-03,전북,화물,영업용,16141
2023-03,전남,화물,영업용,21001
2023-03,경북,화물,영업용,24677
2023-03,경남,화물,영업용,26753
2023-03,제주,화물,영업용,4091
2023-03,합계,화물,영업용,456937
2023-03,서울,특수,관용,408
2023-03,부산,특수,관용,154
2023-03,대구,특수,관용,143
2023-03,인천,특수,관용,139
2023-03,광주,특수,관용,86
2023-03,대전,특수,관용,80
2023-03,울산,특수,관용,46
2023-03,세종,특수,관용,61
2023-03,경기,특수,관용,625
2023-03,강원,특수,관용,240
2023-03,충북,특수,관용,146
2023-03,충남,특수,관용,305
2023-03,전북,특수,관용,187
2023-03,전남,특수,관용,215
2023-03,경북,특수,관용,335
2023-03,경남,특수,관용,259
2023-03,제주,특수,관용,81
2023-03,합계,특수,관용,3510
2023-03,서울,특수,자가용,5294
2023-03,부산,특수,자가용,2877
2023-03,대구,특수,자가용,2472
2023-03,인천,특수,자가용,3460
2023-03,광주,특수,자가용,1745
2023-03,대전,특수,자가용,1780
2023-03,울산,특수,자가용,1235
2023-03,세종,특수,자가용,597
2023-03,경기,특수,자가용,15844
2023-03,강원,특수,자가용,2762
2023-03,충북,특수,자가용,2939
2023-03,충남,특수,자가용,3658
2023-03,전북,특수,자가용,2784
2023-03,전남,특수,자가용,3558
2023-03,경북,특수,자가용,4571
2023-03,경남,특수,자가용,4396
2023-03,제주,특수,자가용,1296
2023-03,합계,특수,자가용,61268
2023-03,서울,특수,영업용,5302
2023-03,부산,특수,영업용,9006
2023-03,대구,특수,영업용,2123
2023-03,인천,특수,영업용,5401
2023-03,광주,특수,영업용,1925
2023-03,대전,특수,영업용,1730
2023-03,울산,특수,영업용,2232
2023-03,세종,특수,영업용,166
2023-03,경기,특수,영업용,12061
2023-03,강원,특수,영업용,1897
2023-03,충북,특수,영업용,2853
2023-03,충남,특수,영업용,3230
2023-03,전북,특수,영업용,2511
2023-03,전남,특수,영업용,5109
2023-03,경북,특수,영업용,5267
2023-03,경남,특수,영업용,5736
2023-03,제주,특수,영업용,651
2023-03,합계,특수,영업용,67200
2023-04,서울,승용,관용,4740
2023-04,부산,승용,관용,1773
2023-04,대구,승용,관용,1014
2023-04,인천,승용,관용,1619
2023-04,광주,승용,관용,865
2023-04,대전,승용,관용,670
2023-04,울산,승용,관용,736
2023-04,세종,승용,관용,345
2023-04,경기,승용,관용,7761
2023-04,강원,승용,관용,1903
2023-04,충북,승용,관용,1397
2023-04,충남,승용,관용,1995
2023-04,전북,승용,관용,1918
2023-04,전남,승용,관용,2285
2023-04,경북,승용,관용,2700
2023-04,경남,승용,관용,2512
2023-04,제주,승용,관용,814
2023-04,합계,승용,관용,35047
2023-04,서울,승용,자가용,2640951
2023-04,부산,승용,자가용,1153320
2023-04,대구,승용,자가용,1015862
2023-04,인천,승용,자가용,1219270
2023-04,광주,승용,자가용,587297
2023-04,대전,승용,자가용,584717
2023-04,울산,승용,자가용,495661
2023-04,세종,승용,자가용,172708
2023-04,경기,승용,자가용,5277717
2023-04,강원,승용,자가용,647153
2023-04,충북,승용,자가용,707863
2023-04,충남,승용,자가용,931859
